address,location,vulnerability,swc_id,severity,vulnerable_contract,vulnerable_function,compiler,SWC_ID
/bdata2/sc/dataset/mainnet/0x000000b6bb405573c85332f2598ae3fbf6a18270.sol,21.0,Integer Arithmetic Bugs,101,Low,GasOptimizedEther,resetSymbol,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000b6bb405573c85332f2598ae3fbf6a18270.sol,21.0,Integer Arithmetic Bugs,101,Low,GasOptimizedEther,resetName,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000b6bb405573c85332f2598ae3fbf6a18270.sol,21.0,Integer Arithmetic Bugs,101,Low,GasOptimizedEther,resetSymbol,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000b6bb405573c85332f2598ae3fbf6a18270.sol,21.0,Integer Arithmetic Bugs,101,Low,GasOptimizedEther,resetName,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x65c7b992b191a1ec2f9085018d2aef162d65d3b6.sol,80.0,Integer Arithmetic Bugs,101,High,AMAIToken,name,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x65c7b992b191a1ec2f9085018d2aef162d65d3b6.sol,80.0,Integer Arithmetic Bugs,101,High,AMAIToken,name,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0xeF0D1DEDaAF0D9e4B868a049101a9DB1Ba1e50c5.sol,265.0,Integer Arithmetic Bugs,101,High,TokenInfoProxy,getTokenOwner,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xeF0D1DEDaAF0D9e4B868a049101a9DB1Ba1e50c5.sol,265.0,Integer Arithmetic Bugs,101,High,TokenInfoProxy,isNFTOwnerOrOperator,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xeF0D1DEDaAF0D9e4B868a049101a9DB1Ba1e50c5.sol,250.0,Integer Arithmetic Bugs,101,High,TokenInfoProxy,getTokenCreator,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xeF0D1DEDaAF0D9e4B868a049101a9DB1Ba1e50c5.sol,250.0,Integer Arithmetic Bugs,101,High,TokenInfoProxy,isNFTContractOrCreator,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x55137931d78e9A237aD461c829d9C5DE3695808B.sol,31.0,Integer Arithmetic Bugs,101,High,Multicall,aggregate,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x55137931d78e9A237aD461c829d9C5DE3695808B.sol,47.0,Integer Arithmetic Bugs,101,High,Multicall,aggregate,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x55137931d78e9A237aD461c829d9C5DE3695808B.sol,66.0,Integer Arithmetic Bugs,101,High,Multicall,aggregate,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x55137931d78e9A237aD461c829d9C5DE3695808B.sol,66.0,Integer Arithmetic Bugs,101,High,Multicall,aggregate,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x55137931d78e9A237aD461c829d9C5DE3695808B.sol,66.0,Integer Arithmetic Bugs,101,High,Multicall,aggregate,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x55137931d78e9A237aD461c829d9C5DE3695808B.sol,66.0,Integer Arithmetic Bugs,101,High,Multicall,aggregate,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x0cdFe188fb9EA53772cE8df757c6566cd403B105.sol,417.0,Integer Arithmetic Bugs,101,High,WebPayFarm,startFarming,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xcafeaE206428829eaBFCa56D4CA1510609Cbe4A3.sol,832.0,Integer Arithmetic Bugs,101,High,Governance,updateUintParameters,0.5.7,SWC-101
/bdata2/sc/dataset/mainnet/0xcafeaE206428829eaBFCa56D4CA1510609Cbe4A3.sol,840.0,Integer Arithmetic Bugs,101,High,Governance,updateUintParameters,0.5.7,SWC-101
/bdata2/sc/dataset/mainnet/0xcafeaE206428829eaBFCa56D4CA1510609Cbe4A3.sol,844.0,Integer Arithmetic Bugs,101,High,Governance,updateUintParameters,0.5.7,SWC-101
/bdata2/sc/dataset/mainnet/0x7353aec4f0899a3e683d1cc77155fbc79a10ab7f.sol,10.0,Integer Arithmetic Bugs,101,High,Log,AddMessage,0.4.25,SWC-101
/bdata2/sc/dataset/mainnet/0x7353aec4f0899a3e683d1cc77155fbc79a10ab7f.sol,,Integer Arithmetic Bugs,101,High,Log,AddMessage,0.4.25,SWC-101
/bdata2/sc/dataset/mainnet/0x7353aec4f0899a3e683d1cc77155fbc79a10ab7f.sol,,Integer Arithmetic Bugs,101,High,Log,History,0.4.25,SWC-101
/bdata2/sc/dataset/mainnet/0x7353aec4f0899a3e683d1cc77155fbc79a10ab7f.sol,,Integer Arithmetic Bugs,101,High,Log,History,0.4.25,SWC-101
/bdata2/sc/dataset/mainnet/0x7353aec4f0899a3e683d1cc77155fbc79a10ab7f.sol,30.0,Integer Arithmetic Bugs,101,Low,Log,AddMessage,0.4.25,SWC-101
/bdata2/sc/dataset/mainnet/0x81a7f8231383db353c822d0fa2cc7e3c3fa8d53f.sol,1603.0,Integer Arithmetic Bugs,101,High,REDSustainabilityCertificate,name,0.7.0,SWC-101
/bdata2/sc/dataset/mainnet/0x81a7f8231383db353c822d0fa2cc7e3c3fa8d53f.sol,1639.0,Integer Arithmetic Bugs,101,High,REDSustainabilityCertificate,baseURI,0.7.0,SWC-101
/bdata2/sc/dataset/mainnet/0x81a7f8231383db353c822d0fa2cc7e3c3fa8d53f.sol,2156.0,Integer Arithmetic Bugs,101,High,REDSustainabilityCertificate,setBaseURI,0.7.0,SWC-101
/bdata2/sc/dataset/mainnet/0x540C22c468028429558e4A40D16A33DCa3391c6e.sol,1986.0,Integer Arithmetic Bugs,101,High,HeliosPantheon,mintHeliosBatch,0.7.0,SWC-101
/bdata2/sc/dataset/mainnet/0x540C22c468028429558e4A40D16A33DCa3391c6e.sol,1992.0,Integer Arithmetic Bugs,101,High,HeliosPantheon,mintHeliosBatch,0.7.0,SWC-101
/bdata2/sc/dataset/mainnet/0x96738a3b759df57Ee96c8DAb36f33cf66DD4BF00.sol,1043.0,Integer Arithmetic Bugs,101,High,LendFlareVotingEscrowV2,withdraw,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xa8162a07efa81602c3803772d18d1789a44fd87a.sol,70.0,Integer Arithmetic Bugs,101,High,EIP20,transferFrom,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0xa8162a07efa81602c3803772d18d1789a44fd87a.sol,71.0,Integer Arithmetic Bugs,101,High,EIP20,transferFrom,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x60a300ca7d089ff3dcf037c2a90f52d54de66872.sol,1507.0,Integer Arithmetic Bugs,101,High,NightmareSerum,baseURI,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x60a300ca7d089ff3dcf037c2a90f52d54de66872.sol,,Integer Arithmetic Bugs,101,High,NightmareSerum,setBaseURI,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x886A3Ec7bcC508B8795990B60Fa21f85F9dB7948.sol,135.0,Integer Arithmetic Bugs,101,High,BalancerRelayer,multicall,0.7.1,SWC-101
/bdata2/sc/dataset/mainnet/0x886A3Ec7bcC508B8795990B60Fa21f85F9dB7948.sol,140.0,Integer Arithmetic Bugs,101,High,BalancerRelayer,multicall,0.7.1,SWC-101
/bdata2/sc/dataset/mainnet/0x523ed202d3591b70cc4ab19d10bde036eae3361f.sol,1300.0,Integer Arithmetic Bugs,101,High,TokamakStakeUpgrade4,getMaxTick,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x45ac3bba0f57ce31383146cd74ac55318e52a465.sol,48.0,Integer Arithmetic Bugs,101,High,GBLC,transferFrom,0.5.17,SWC-101
/bdata2/sc/dataset/mainnet/0x45ac3bba0f57ce31383146cd74ac55318e52a465.sol,49.0,Integer Arithmetic Bugs,101,High,GBLC,transferFrom,0.5.17,SWC-101
/bdata2/sc/dataset/mainnet/0x000000630a383f8bd13430471175ce97796d9b31.sol,151.0,Integer Arithmetic Bugs,101,High,GasOptimizedEther,ResetName,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000630a383f8bd13430471175ce97796d9b31.sol,151.0,Integer Arithmetic Bugs,101,High,GasOptimizedEther,ResetName,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000630a383f8bd13430471175ce97796d9b31.sol,156.0,Integer Arithmetic Bugs,101,High,GasOptimizedEther,ResetSymbol,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000630a383f8bd13430471175ce97796d9b31.sol,156.0,Integer Arithmetic Bugs,101,High,GasOptimizedEther,ResetSymbol,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000630a383f8bd13430471175ce97796d9b31.sol,21.0,Integer Arithmetic Bugs,101,Low,GasOptimizedEther,ResetName,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000630a383f8bd13430471175ce97796d9b31.sol,21.0,Integer Arithmetic Bugs,101,Low,GasOptimizedEther,ResetName,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000f14ebe531f4cc06e2d485336e03a7f303a.sol,162.0,Integer Arithmetic Bugs,101,High,GasOptimizedEther,resetSymbol,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000f14ebe531f4cc06e2d485336e03a7f303a.sol,162.0,Integer Arithmetic Bugs,101,High,GasOptimizedEther,resetSymbol,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000f14ebe531f4cc06e2d485336e03a7f303a.sol,157.0,Integer Arithmetic Bugs,101,High,GasOptimizedEther,resetName,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000f14ebe531f4cc06e2d485336e03a7f303a.sol,157.0,Integer Arithmetic Bugs,101,High,GasOptimizedEther,resetName,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000f14ebe531f4cc06e2d485336e03a7f303a.sol,21.0,Integer Arithmetic Bugs,101,Low,GasOptimizedEther,resetSymbol,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000f14ebe531f4cc06e2d485336e03a7f303a.sol,21.0,Integer Arithmetic Bugs,101,Low,GasOptimizedEther,resetName,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000f14ebe531f4cc06e2d485336e03a7f303a.sol,21.0,Integer Arithmetic Bugs,101,Low,GasOptimizedEther,resetSymbol,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0x000000f14ebe531f4cc06e2d485336e03a7f303a.sol,21.0,Integer Arithmetic Bugs,101,Low,GasOptimizedEther,resetName,0.4.26,SWC-101
/bdata2/sc/dataset/mainnet/0xdcd1d2879a309785b4e40b6fb3fbe36d315bc597.sol,89.0,Integer Arithmetic Bugs,101,High,RwaUrnCloseHelper,estimateWipeAllWad,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xdc9f1a5b9d224163efb99b38df03d257d1881039.sol,1639.0,Integer Arithmetic Bugs,101,High,REOG,baseURI,0.7.0,SWC-101
/bdata2/sc/dataset/mainnet/0x4533b411265ed5659a17343e83350f29996ecb4b.sol,504.0,Integer Arithmetic Bugs,101,High,MopsInu,setMaxWallet,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x38c0463b40c2055715496cae378f3c111eb8a43b.sol,867.0,Integer Arithmetic Bugs,101,High,dAPPRewards,lock,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x55de216b2104f8d59c4869d91c0103db9ed3b4f0.sol,112.0,Integer Arithmetic Bugs,101,High,Prolution,transferFrom,0.5.17,SWC-101
/bdata2/sc/dataset/mainnet/0x55de216b2104f8d59c4869d91c0103db9ed3b4f0.sol,113.0,Integer Arithmetic Bugs,101,High,Prolution,transferFrom,0.5.17,SWC-101
/bdata2/sc/dataset/mainnet/0x3A45D981fBdE7A68B0ac2d6a924E2b2F54F957F8.sol,631.0,Integer Arithmetic Bugs,101,High,DisbursementCliff,walletWithdraw,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x3A45D981fBdE7A68B0ac2d6a924E2b2F54F957F8.sol,125.0,Integer Arithmetic Bugs,101,High,DisbursementCliff,walletWithdraw,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x4bb0059CE62eeEb3DB4a43A7495e72eF8387C310.sol,270.0,Integer Arithmetic Bugs,101,High,SiloV2Facet,claimTokensBySeasons,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x4bb0059CE62eeEb3DB4a43A7495e72eF8387C310.sol,270.0,Integer Arithmetic Bugs,101,High,SiloV2Facet,claimTokensBySeasons,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x4bb0059CE62eeEb3DB4a43A7495e72eF8387C310.sol,801.0,Integer Arithmetic Bugs,101,High,SiloV2Facet,withdrawTokensBySeasons,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x4bb0059CE62eeEb3DB4a43A7495e72eF8387C310.sol,817.0,Integer Arithmetic Bugs,101,High,SiloV2Facet,claimTokensBySeasons,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x4bb0059CE62eeEb3DB4a43A7495e72eF8387C310.sol,817.0,Integer Arithmetic Bugs,101,High,SiloV2Facet,withdrawTokensBySeasons,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x4bb0059CE62eeEb3DB4a43A7495e72eF8387C310.sol,818.0,Integer Arithmetic Bugs,101,High,SiloV2Facet,claimTokensBySeasons,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x4bb0059CE62eeEb3DB4a43A7495e72eF8387C310.sol,830.0,Integer Arithmetic Bugs,101,High,SiloV2Facet,claimTokensBySeasons,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xd1247d1ed55e12229173bdba12ea16e6dfb93774.sol,860.0,Integer Arithmetic Bugs,101,High,Rewards,lock,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x6758cc6e9ddb5677dcff09200dde1d260e9be09f.sol,,Integer Arithmetic Bugs,101,High,Rewards,lock,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x0417A6c371B58d32c63d0888e4827af8087F3D9A.sol,324.0,Integer Arithmetic Bugs,101,High,Interest,rpow,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x19ad875bffaf2c20b42592976176095ed820b909.sol,459.0,Integer Arithmetic Bugs,101,High,PIZZAMETAVERSE,name,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x19ad875bffaf2c20b42592976176095ed820b909.sol,459.0,Integer Arithmetic Bugs,101,High,PIZZAMETAVERSE,name,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x19ad875bffaf2c20b42592976176095ed820b909.sol,501.0,Integer Arithmetic Bugs,101,High,PIZZAMETAVERSE,setMaxTxBlack,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x9f83c3ddd69ccb205eaa2bac013e6851d59e7b43.sol,89.0,Integer Arithmetic Bugs,101,High,SHIBURAIVESTKEEPER,setWithdrawParameters,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x9f83c3ddd69ccb205eaa2bac013e6851d59e7b43.sol,90.0,Integer Arithmetic Bugs,101,High,SHIBURAIVESTKEEPER,setWithdrawParameters,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x9f83c3ddd69ccb205eaa2bac013e6851d59e7b43.sol,92.0,Integer Arithmetic Bugs,101,High,SHIBURAIVESTKEEPER,setWithdrawParameters,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xaaacb63ab80969af93b811deb81ddeb4c8710591.sol,35.0,Integer Arithmetic Bugs,101,High,VTableBeacon,updateVTable,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xaaacb63ab80969af93b811deb81ddeb4c8710591.sol,71.0,Integer Arithmetic Bugs,101,High,VTableBeacon,updateVTable,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xc9ee3c1a6b5118d37ca51628d4a759d9b0899931.sol,81.0,Integer Arithmetic Bugs,101,High,SHIBURAIVESTKEEPER,setWithdrawParameters,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xc9ee3c1a6b5118d37ca51628d4a759d9b0899931.sol,82.0,Integer Arithmetic Bugs,101,High,SHIBURAIVESTKEEPER,setWithdrawParameters,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xc9ee3c1a6b5118d37ca51628d4a759d9b0899931.sol,84.0,Integer Arithmetic Bugs,101,High,SHIBURAIVESTKEEPER,setWithdrawParameters,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xB51830406DC1Bbd1857a0417303F08BDA4200B06.sol,,Integer Arithmetic Bugs,101,High,TokenVesting,release,0.5.2,SWC-101
/bdata2/sc/dataset/mainnet/0xe0d68681d690302a72274a4e10ebd4cc94d27e58.sol,534.0,Integer Arithmetic Bugs,101,High,VALENTINE,setMaxWallet,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x5AAa8239471a005492Bc91cddB458276Cfa6F58C.sol,537.0,Integer Arithmetic Bugs,101,High,SEALION,setMaxBuyPercent,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x692fDe41c22b642aC150427C908083e7Ef02c97A.sol,4163.0,Integer Arithmetic Bugs,101,High,BMICoverStaking,uri,0.7.4,SWC-101
/bdata2/sc/dataset/mainnet/0xa4fadacb287e54638a30e744a262c6679eecf59b.sol,524.0,Integer Arithmetic Bugs,101,High,SPECTRAMAINU,setMaxWallet,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x7be7b9d0a2850e5d6905ad20f9755da7fd261400.sol,466.0,Integer Arithmetic Bugs,101,High,Lilly,lock,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x54d6c997508F44EBa289A635539D6D82d575C12e.sol,1230.0,Integer Arithmetic Bugs,101,High,LinearVestingFarm,setEndTime,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x54d6c997508F44EBa289A635539D6D82d575C12e.sol,1192.0,Integer Arithmetic Bugs,101,High,LinearVestingFarm,fundAndOrActivate,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x54d6c997508F44EBa289A635539D6D82d575C12e.sol,1192.0,Integer Arithmetic Bugs,101,High,LinearVestingFarm,fundAndOrActivate,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x54d6c997508F44EBa289A635539D6D82d575C12e.sol,100.0,Integer Arithmetic Bugs,101,High,LinearVestingFarm,fundAndOrActivate,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xc8e91bA4c7C1512D55a9099cb3b415826c973560.sol,1052.0,Integer Arithmetic Bugs,101,High,TrueFiFutureVault,getYieldOfPeriod,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xc8e91bA4c7C1512D55a9099cb3b415826c973560.sol,1052.0,Integer Arithmetic Bugs,101,High,TrueFiFutureVault,updateUserState,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xc8e91bA4c7C1512D55a9099cb3b415826c973560.sol,1052.0,Integer Arithmetic Bugs,101,High,TrueFiFutureVault,getUnlockablePremium,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xc8e91bA4c7C1512D55a9099cb3b415826c973560.sol,1052.0,Integer Arithmetic Bugs,101,High,TrueFiFutureVault,getClaimableFYTForPeriod,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xc8e91bA4c7C1512D55a9099cb3b415826c973560.sol,1644.0,Integer Arithmetic Bugs,101,High,TrueFiFutureVault,getIBTRate,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xc8e91bA4c7C1512D55a9099cb3b415826c973560.sol,1644.0,Integer Arithmetic Bugs,101,High,TrueFiFutureVault,getIBTRate,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0xc8e91bA4c7C1512D55a9099cb3b415826c973560.sol,302.0,Integer Arithmetic Bugs,101,High,TrueFiFutureVault,getIBTRate,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x3de0cbe93a1b311077cb995e811683f958e4b6f1.sol,623.0,Integer Arithmetic Bugs,101,High,StandardVault,recoverWrongTokens,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x0e620548853d2c0ccf3c082f7caa8076781f7d00.sol,517.0,Integer Arithmetic Bugs,101,High,EthMOON,setMaxWallet,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xc3afbc407fa52678cd886834eaafde34ce516603.sol,,Integer Arithmetic Bugs,101,High,Rewards,lock,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x27a83639fe7edbe2c935b4b7de4aaafd49b80a71.sol,,Integer Arithmetic Bugs,101,High,Rewards,lock,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xa7ee9cda9965aca65485c99c476e294666ff5720.sol,,Integer Arithmetic Bugs,101,High,Fragile,changeTokenUri,0.7.6,SWC-101
/bdata2/sc/dataset/mainnet/0x86e4Dc6ffaAC5B393D1e0036aC78ed9b0e19f65E.sol,629.0,Integer Arithmetic Bugs,101,High,DisbursementCliff,walletWithdraw,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x86e4Dc6ffaAC5B393D1e0036aC78ed9b0e19f65E.sol,123.0,Integer Arithmetic Bugs,101,High,DisbursementCliff,walletWithdraw,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,1121.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,initialize,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,1121.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,initialize,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,1121.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,initialize,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,1121.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,initialize,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,1120.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,initialize,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,1132.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,initialize,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,1132.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,initialize,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,1132.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,initialize,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,1131.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,initialize,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,1241.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,fundAndOrActivate,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,1241.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,fundAndOrActivate,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x467325F7C740F1e9a98a86D170ed2058a073Ac29.sol,103.0,Integer Arithmetic Bugs,101,High,IterativeVestingFarm,fundAndOrActivate,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0xAf3E1161953288139af1A3C0e9d56B49ac301c93.sol,547.0,Integer Arithmetic Bugs,101,High,NIGHTFLOKI,BurnToken,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x127ff9b036963da5ffbd89896fbb270412cde5a9.sol,230.0,Integer Arithmetic Bugs,101,High,TheBigCat,constructor,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x127ff9b036963da5ffbd89896fbb270412cde5a9.sol,297.0,Integer Arithmetic Bugs,101,High,TheBigCat,constructor,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x127ff9b036963da5ffbd89896fbb270412cde5a9.sol,297.0,Integer Arithmetic Bugs,101,High,TheBigCat,constructor,0.6.12,SWC-101
/bdata2/sc/dataset/mainnet/0x127ff9b036963da5ffbd89896fbb270412cde5a9.sol,447.0,Integer Arithmetic Bugs,101,High,TheBigCat,Mint,0.6.12,SWC-101
